id,title,authors,content,header,year
55,Condition specific transcription factor binding with ATAC-seq for GxE  interactions.,"R. Pique-Regi, D. Watza, M. Estill, S. Chaudhry, F. Luca.  Center  for Molecular Medicine and Genetics, Wayne State University, Detroit, MI.","Genome-wide Association studies (GWAS) consistently show that a very large portion of loci important in determining human traits and disease conditions are located in non-coding regions of the genome. These regions likely contain specific regulatory sequences that control gene transcription and can also interact with changes in the cellular environment (e.g. drug treatment). Recent technical advances and large scale projects in functional genomics have facilitated the profiling of regulatory sequences across many cell-types and tissues, yet we are still very far from mapping the sequences that control the transcriptional response to many external stimuli. Importantly, much of the missing genetic heritability in GWAS may be polygenic but some of the small effects may also be dampened by latent environmental interactions that may be different at each loci. Supporting this hypothesis, we recently demonstrated that genes with gene-environment (GxE) interactions are highly enriched in GWAS. More precisely, 50% of genes with condition-specific allele specific expression in a study screening 250 cellular environments were also found in the GWAS catalog. Here, we profiled five of the most interesting environmental conditions for transcription factor binding activity. This was accomplished at a genome-wide scale with the recently developed technique ATAC-seq, which utilizes the Tn5 transposase to fragment and tag accessible DNA. When coupled with a computational method such as CENTIPEDE, footprint models for TFs with known motifs can be generated across the genome to detect binding. From our sequencing results we were able to resolve 383 actively bound motifs across all conditions. We were also able to characterize 5236 regions that have significantly changed chromatin accessibility (FDR < 10%) in response to both copper and selenium. We have extended the CENTIPEDE model hierarchical prior to detect motifs that have differences in footprint activity in treatment vs. control experiments. For both metal ions we have detected a significant increase of binding for ETS and CRE motifs. Our results demonstrate that ATAC-seq together with an improved footprint model are excellent tools for rapid profiling of transcription binding factor activity to study cellular regulatory response to the environment. We also detect examples of allele specific Tn5 hypersensitivity (ASH) and conditional ASH (cASH) revealing the mechanism underlying GxE interactions.",ASHGAbstracts,2016
56,"First depleted, then enriched: The evolution of transposable element  co-option into gene regulatory function.","J. Capra 1 , C. Simonti 1 , M.  Pavlicev 2 .  1) Vanderbilt University, Nashville, TN; 2) Cincinnati Children's Hospital Medical Center, Cincinnati, OH.","Transposable elements (TEs) make up more than half of the human genome. Since TEs contain regulatory sequences that promote their transcription and amplification, they provide a fertile landscape of potential gene regulatory elements on which evolution can act. Indeed, many classes of TE contribute to the evolution of gene regulation in different lineages through co-option into alternative gene promoters, enhancers, and even insulators. However, the current understanding of TE-based rewiring of gene regulatory programs comes from a small number of examples, largely in the immune and reproductive systems.   We comprehensively evaluated the prevalence and evolutionary dynamics of the co-option of TEs into gene regulatory enhancer and promoter elements across 112 cell lines and primary tissues from the FANTOM consortium. Overall, TEs are significantly depleted of regulatory enhancer activity compared to the genomic background ( P  < 0.0001). The degree of depletion varied across contexts (1.5–3x), but it was significant in every cellular context considered. Promoters were even more significantly depleted of TEs than enhancers (2.9x vs. 2.3x overall). Thus, in spite of their regulatory potential, TEs are significantly less active than non-TE regions genome-wide. This suggests that cells actively repress the activity of TE sequences, perhaps to protect themselves from the mutagenic properties of active TEs. Nonetheless, we find that enhancers with tissue-specific activity are significantly more likely to be derived from TEs. Furthermore, the likelihood that a TE has enhancer activity increases with its age. Ancient TEs (originating before the divergence of amniotes) are 9.2 times more likely to have enhancer activity than TEs that integrated on the great ape lineage, and young TE-derived enhancers are significantly more likely to be tissue-specific in activity. Nonetheless, we identified a small number of TE families, most notably the endogenous retroviruses (ERVs), with different dynamics that highlight unique functional trajectories and evolutionary innovations.   Our data suggest striking similarity in the evolutionary and functional dynamics of different TE families. TEs appear to be actively repressed upon integration into the genome, leading to the degradation of their sequences over time. However, when a specific element gains regulatory function in a tissue, it becomes protected from degradation, and may gain activity in other tissues.",ASHGAbstracts,2016
57,Towards a mammalian atlas of  i n vivo  epigenetic state at single cell  resolution.,"D.A. Cusanovich 1 , R. Daza 1 , J.B. Berletch 2 , G.N. Filippova 2 , L.  Christiansen 3 , F.J. Steemers 3 , C.M. Disteche 2 , C. Trapnell 1 , J. Shendure 1 .  1) Genome Sciences, University of Washington, Seattle, WA; 2) UW Medicine Pathology, University of Washington, Seattle, WA; 3) Advanced Research Group, Illumina, Inc., San Diego, CA.","Epigenomic measures of chromatin accessibility, such as DNase I hypersensitivity site sequencing and the ‘assay for transposase-accessible chromatin’ (ATAC-seq), have allowed for many insights into the regulatory state of various cell types and tissues. However, these assays generate average measures of accessibility across a population of cells and therefore require either isolating pure cell populations or accepting that measures of tissue-level accessibility will be a composite readout of the relative proportions of cell types present in that sample. These technical considerations limit the types of samples that can be assayed and the conclusions that can be drawn, particularly for complex tissues made up of many different cell types and tissues with dynamic cellular populations. Recently, we developed a single cell resolution assay for chromatin accessibility based on the ATAC-seq protocol that allows us to generate data on thousands of single cells in parallel. With this assay, we have embarked upon creating comprehensive  in vivo  chromatin accessibility maps of mouse tissues at single cell resolution. In addition to adult samples such as bone marrow, spleen, lung and brain, we are mapping chromatin accessibility in whole mouse embryos. These data allow us to not only measure differences in accessibility across tissues but also to observe developmental changes within cell lineages. Thus far we have collected data from more than 10,000 cells – including 3,684 bone marrow cells, 2,329 spleen cells, and 4,042 E14.5 whole embryo cells – and we are currently collecting data from a broader range of tissues and time points. As an example of the data collected to date, cells from the bone marrow and spleen samples form 4 major cell lineages when clustered together on the basis of their accessible site usage. These lineages show cell type-specific accessibility patterns consistent with the major types of white blood cells – including myeloid cells, B cells, T cells, and erythroid cells. Furthermore, the estimated proportions of these cell types are consistent with expectations for the tissues of origin. With these maps we have generated  in vivo  chromatin accessibility maps in the mouse at finer resolution than has previously been possible. They represent a major step towards cataloging the  in vivo  chromatin landscape of all cell types in mammalian systems.",ASHGAbstracts,2016
58,Molecular signatures associated with Zika virus exposure in human  cortical neural progenitors.,"F. Zhang 1 , Y. Cheng 2 , C. Hammack 2 , E.M. Lee 2 ,  S.C. Ogden 2 , Z. Wen 3,4 , Y. Li 1 , B. Yao 1 , T. Xu 5 , L. Chen 5 , H. Feng 5 , Z. Wang 1 , C. Shan 6 , L. Huang 1 , Z. Qin 5 , K.M. Christian 3,4 , P. Shi 6 , M. Xia 7 , W. Zheng 7 , H. Wu 5 , H. Song 3,4,8,* , H. Tang 2,* , G. Ming 3,4,8,9,* , P. Jin 1,* .  1) Department of Human Genetics, School of Medicine, Emory University, Atlanta, GA; 2) Department of Biological Science, Florida State University, Tallahassee, FL; 3) Institute for Cell Engineering, Johns Hopkins University School of Medicine, Baltimore, MD; 4) Department of Neurology, Johns Hopkins University School of Medicine, Baltimore, MD; 5) Department of Biostatistics and Bioinformatics, Rollins School of Public Health, Emory University, Atlanta, GA; 6) Departments of Biochemistry & Molecular Biology, Pharmacology & Toxicology, and Sealy Center for Structural Biology & Molecular Biophysics, University of Texas Medical Branch, Galveston, TX; 7) National Center for Advancing Translational Sciences, National Institutes of Health, Bethesda, MD; 8) The Solomon Snyder Department of Neuroscience, Johns Hopkins University School of Medicine, Baltimore, MD; 9) Department of Psychiatry and Behavioral Sciences, Johns Hopkins University School of Medicine, Baltimore, MD.","Zika virus (ZIKV) infection causes microcephaly and has been linked to other nervous system abnormalities. Currently, a large-scale ZIKV outbreak is occurring in the Americas and the virus has so far spread to over 60 different countries and territories. To establish a direct link between ZIKV and microcephaly, we and others have shown that ZIKV efficiently infects human neural progenitor cells (hNPCs) in monolayer and three-dimensional organoids derived from induced pluripotent stem cells. Here, we systematically profiled messenger RNAs and small RNAs in hNPCs exposed to Asian ZIKV C , African ZIKV M , and dengue virus (DENV) using massively parallel sequencing. In contrast to the robust global transcriptome changes induced by DENV infection, ZIKV M  has a more selective and larger impact on the expression of genes involved in DNA replication and repair. Both ZIKV C  and ZIKV M  infected hNPCs, stunted cell proliferation, and led to cell death. Many genes involved in cell cycle, DNA replication, and microcephaly were significantly downregulated upon the infection of both strains. While overall expression profiles were similar, ZIKV C , but not ZIKV M , induced upregulation of viral response genes and TP53. Intriguingly, p53 inhibitors were able to block ZIKV-induced apoptosis in hNPCs, and offered cells bigger neuronal protecting effects upon ZIKV C infection. Deep sequencing of small RNAs revealed that 180 and 310 miRNAs were differentially expressed in ZIKV- and DENV-infected hNPCs, respectively. Interestingly, 8 miRNAs that have been shown to control cell cycle regulators were dysregulated in ZIKV-infected hNPCs. Lastly, small RNA sequences were aligned to viral genomes. About 0.5% and 1.7% of filtered reads from ZIKV- and DENV-infected hNPCs, respectively, could be mapped to the corresponding viral genomes, and exhibited distinct patterns. Among Zika viral small RNAs (vsRNAs), the most abundant sequences were found in predicted stem-loop structures in ZIKV genomic RNA. Intriguingly, several abundant vsRNAs themselves could directly target and induce the altered expression of the mRNAs involved in cell cycle, DNA replication, and microcephaly. Thus, our results reveal virus- and strain-specific molecular signatures associated with ZIKV infection. These findings help to understand ZIKV-host interactions and neurovirulence determinants of ZIKV, opening avenues for possible utilization of p53 inhibitors and/or small RNAs to protect human cells upon ZIKV infection.",ASHGAbstracts,2016
59,Direct identification of non-coding variants that modulate expression  using high-throughput experimental assays.,"R. Tewhey 1,2 , D. Kotliar 1,2 , D.S.  Park 2 , E.A. Brown 1,2 , S.K. Reilly 1,2 , T.S. Mikkelsen 2 , S.F. Schaffner 1,2 , P.C. Sabeti 1,2 .  1) Department of Organismic and Evolutionary Biology, Harvard University, Cambridge, MA; 2) Broad Institute, Cambridge, MA.","Genome-wide association studies (GWAS) have implicated genetic variation at thousands of loci in various human diseases and traits. Nevertheless, improved understanding of these diseases is significantly hindered by the difficulty of pinpointing the causal alleles in each disease-associated region of the genome. This difficulty is largely due to our inadequate ability to directly test the effects of non-coding variation, which includes the majority of disease-associated variants. To address this challenge, we adapted the massively parallel reporter assay (MPRA) to identify variants that directly modulate gene expression. We applied it to 32,373 variants from 3,642 cis-expression quantitative trait loci (eQTLs) and control regions that were identified in lymphoblastoid cell lines (LCLs) by the Geuvadis Consortium. Variants identified by MPRA show a strong correlation with existing measures of regulatory function, demonstrating MPRA’s capability to pinpoint causal alleles. In total, we identified 842 variants showing differential expression between alleles, including 53 variants within annotated regulatory elements that are associated with diseases and traits. One such example that we investigated in detail, rs9283753 a risk allele for ankylosing spondylitis, is a non-coding variant that alters expression of the prostaglandin EP4 receptor (PTGER4). Using CRISPR/cas9 based allelic replacement in LCLs we provide direct evidence that the variant is an eQTL causal allele that interacts with PTGER4 via a long-range (~200kb) interaction. Many of the variants identified, including PTGER4, have cryptic effects on transcription factor binding. By using an MPRA based saturation mutagenesis screen we can identify binding footprints at single nucleotide resolution within individual enhancers to elucidate candidate transcription factors. We have applied this approach to both rs9283753 and rs202125301, a single nucleotide indel in the first intron of BLK that is strongly associated with Systemic lupus erythematosus. This work illustrates the promise of using high-throughput experimental systems for comprehensively interrogating the impact of non-coding polymorphisms on transcriptional regulation and human biology.",ASHGAbstracts,2016
60,"Asprosin, a fasting-induced glucogenic and orexigenic protein hormone."," A.R. Chopra 1,2 .  1) Molecular and Human Genetics, Baylor College of Medicine, Houston, TX; 2) Molecular and Cellular Biology, Baylor College of Medicine, Houston, TX.","The ability to survive periods of fasting is the cornerstone of evolution and life on earth. Mammals respond to fasting by activating an enormous cascade of interconnected processes that are precisely coordinated by an array of hormones. Two such processes are appetite stimulation and hepatic glucose release into the circulation, which together, ensure the drive to obtain food, and keep the brain nourished and alert while that is accomplished. Through study of a rare genetic condition in humans – Neonatal Progeroid syndrome, we have discovered a new fasting-induced protein hormone that is highly expressed in adipose tissue, and upon secretion, coordinately stimulates appetite and hepatic glucose release, and we name it Asprosin. Asprosin is a ~30 kDa C-terminal cleavage product of a larger pro-protein (profibrillin) and circulates in plasma and cerebrospinal fluid (CSF) at nanomolar levels. Its plasma and CSF levels rise with fasting, and in a cell-autonomous manner at the liver and arcuate nucleus, it activates the G-protein-cAMP-PKA pathway resulting in rapid glucose release into the circulation and stimulation of appetite. The cumulative effect of increased circulating asprosin concentration is hyperglycemia, hyperinsulinemia and an increase in appetite, adiposity and body weight. Asprosin loss-of-function results in the opposite – hypoglycemia, hypoinsulinemia, and a reduction in appetite leading to reduced adiposity and body weight. Humans and mice with obesity and insulin resistance show pathologically elevated plasma asprosin levels, and its immunologic or genetic depletion results in protection from obesity-associated hyperinsulinemia and hyperphagia. Thus, asprosin represents the first example of a circulating glucogenic and orexigenic protein hormone that is cleaved from a pro-protein that also generates an extracellular matrix component (fibrillin), and therapeutically targeting it may be beneficial in hyperinsulinemic and hyperphagic conditions like metabolic syndrome.",ASHGAbstracts,2016
61,"Aggregate allelic burden for cancer risk genes associates with age at  diagnosis across 8,206 exomes.","J.J. Pitt 1,2 , M. Bolt 1,3 , D.J. Fitzgerald 1 , L.L.  Pesce 4 , P. Van Loo 5,6 , K.P. White 1,2,3 .  1) Institute for Genomics and Systems Biology, University of Chicago, Chicago, IL, USA; 2) Committee on Genetics, Genomics, and Systems Biology, University of Chicago, Chicago, IL, USA; 3) Department of Human Genetics, University of Chicago, Chicago, IL, USA; 4) Computation Institute, University of Chicago, Chicago, IL, USA; 5) The Francis Crick Institute, London, UK; 6) Department of Human Genetics, University of Leuven, Leuven, Belgium.","Cancer is a complex disease with many known environmental and genetic risk factors. 5-10% of cancers cases can be attributed to highly-penetrant, inherited alleles, which often lead to earlier age at diagnosis. However, the polygenic nature of cancer risk loci and its relationship to age at diagnosis is less understood. We generated harmonized variant calls for 8,206 blood germline exomes from The Cancer Genome Atlas, which represented 31 distinct cancer types (Vcfs are available through the Bionimbus Protected Data Cloud). Across all malignancies, we show that increased pathogenic and deleterious allele burden within ClinVar cancer risk genes (n = 60) is associated with earlier age at diagnosis. On average, each known pathogenic or predicted deleterious allele reduced age at diagnosis by 0.89 (95% confidence interval (CI) = 0.35 ‒ 1.44; P = 0.00060) and 0.57 (95% CI = 0.16 ‒ 0.98; P = 0.0031) years, respectively. This pattern was not seen with random gene sets, genes somatically mutated in cancer, and deleterious alleles exome-wide. These effects also remained when adjusting for race (pathogenic P = 0.0028; deleterious P = 0.0073) and cancer type (pathogenic P = 0.012; deleterious P = 0.0026). Strikingly, we show that high allele burden in breast cancer is an independent predictor of age at diagnosis (P = 0.014) and its effect was as strong as mutations in  BRCA1/2 . Based on ExAC data, individuals with cancer were significantly enriched for deleterious alleles in ClinVar cancer genes compared to controls (P = 0.0052). Finally, using age at diagnosis, we identified novel associations between susceptibility genes and rare tumor types, putatively implicating  ATM  with mesothelioma (P = 0.0047; Q = 0.058) and thymoma (P =0.0050; Q = 0.058). Overall, we propose that greater levels of baseline genetic vulnerability likely renders individuals more sensitive to somatic mutation insults, which subsequently manifests in earlier oncogenesis. Evaluating individuals’ harmful alleles in aggregate may assist in clinical cancer risk assessment and warrants further large-scale testing to directly assess its value in screening.",ASHGAbstracts,2016
62,Ultraconservation of DNA sequence provides a new lens for focusing on  chromosomal structural rearrangements in neurodevelopmental disorder  genomes.,"R.B. McCole 1 , C.Y. Fonseka 1 , J. Erceg 1 , H. Brand 2 , R. Collins 2 , V.  Pillalamarri 2 , S. Erdin 2 , C. Redin 2 , M.E. Talkowski 2,3,4 , T. Wu 1 .  1) Department of Genetics, Harvard Medical School, Boston, MA; 2) Molecular Neurogenetics Unit and Psychiatric and Neurodevelopmental Genetics Unit, Center for Human Genetic Research, Massachusetts General Hospital, Boston, MA; 3) Department of Neurology, Harvard Medical School, Boston, MA; 4) Program in Medical Genetics and Genomics Platform, Broad Institute of Harvard and MIT, Cambridge, MA.","Structural genomic rearrangements are an increasingly appreciated feature of genomes from patients with neurodevelopmental disorders (NDD), including autism spectrum disorders (ASD). Recent prolific genotyping and sequencing efforts have uncovered a diverse array of DNA rearrangements within the genomes of NDD patients, including copy number variants, especially those forming  de novo  in patient genomes, genomic inversions, translocations, and complex chromosome breakage events often called chromothripsis. My work has uncovered an important common feature shared by these genomic rearrangements − across the human genome they are very significantly associated with ultraconserved elements (UCEs), which are regions of the genome demonstrating extremely high and unexplained DNA sequence conservation. More specifically, I have found using a permutation-based approach in a meta-analysis of ASD patients that UCEs are significantly enriched within 218 genomic regions affected by  de novo  copy number variation in these patient’s genomes (P=4.81×10 -4 , observed/expected = 1.329). Extending this connection to chromosomal rearrangements that are balanced and do not affect copy number, I also discovered enrichment of UCEs within 220 genomic regions that contain balanced chromosome rearrangement breakpoints from NDD patients (P=1.49×10 -7 , observed/expected = 3.087). Importantly, I have previously demonstrated 1  that in healthy controls, UCEs show an opposite relationship to structural variation, being depleted from  de novo  CNVs, and further, that UCEs are enriched within cancer-associated CNVs 1 . With these studies in hand, I am exploring the potential links between genome fragility and structural rearrangements in both cancer and NDD, including the speculative model that UCEs may be involved in detecting structural genomic aberrations in healthy cells, and that both neurodevelopmental disorders and cancers are possible consequences that arise when this UCE-based mechanism is compromised. 1. McCole, R. B., Fonseka, C. Y., Koren, A. & Wu, C.-T. Abnormal dosage of ultraconserved elements is highly disfavored in healthy cells but not cancer cells.  PLoS Genetics  10, e1004646 (2014).   This work was supported by grants from the NIH/NIGMS (RO1GM085169, 5DP1GM106412) and Quad Seed funding from Harvard Medical School, a William Randolph Hearst Fund award to R.B.M., and an EMBO Long-Term Fellowship to J.E.",ASHGAbstracts,2016
63,Pediatric acute myeloid leukemia survival differences revealed by  comprehensive miRNA sequence analysis.,"E.L. Lim 1 , D.L. Trinh 1 , R. Ries 2 ,  Y. Ma 1 , J. Topham 1 , M. Hughes 2 , E. Pleasance 1 , A. Mungall 1 , R. Moore 1 , Y.J. Zhao 1 , D.S. Gerhard 4 , E.A. Kolb 5 , A. Gamis 5 , M. Smith 6 , T.A. Alonzo 7 , R.J. Arceci 3 , S. Meshinchi 2 , M.A. Marra 1 .  1) Canada’s Michael Smith Genome Sciences Centre, BC Cancer Agency, Vancouver BC; 2) Fred Hutchinson Cancer Research Center, Seattle WA; 3) Ron Matricaria Institute of Molecular Medicine, Phoenix Children’s Hospital, Phoenix AZ; 4) Office of Cancer Genomics, National Cancer Institute, Bethesda MD; 5) Children’s Oncology Group, Arcadia, CA; 6) Cancer Therapy Evaluation Program, National Cancer Institute, Bethesda, MD; 7) University of Southern California, Los Angeles, CA.","Background  Induction chemotherapy results in complete remission in 80% of children with acute myeloid leukemia (AML). However, many patients either fail to achieve a remission, or relapse after an initial response and subsequently die of their disease. Although large numbers of somatic karyotypic and molecular alterations have been identified, the majority of them do not accurately stratify patients into risk groups or distinct pathway that can be readily exploited for therapeutic intervention.   Materials/Methods  As part of a genome-scale approach to identify prognostic markers and therapeutic targets, we provide a comprehensive characterization of the pediatric AML miRNA expression landscape, detailing miRNA & mRNA expression patterns and miRNA:mRNA interactions that are characteristic of the disease. miRNA-seq was performed on 696 samples (637 primary, 22 refractory and 37 relapse) and mRNA-seq was performed on 224 samples (177 primary and 47 relapse). Results  Our analysis revealed that miR-106a-363 members were abundantly expressed in relapse and refractory samples and in primary samples of refractory patients (Wilcoxon test q-value<0.05). Integrative miRNA:mRNA analyses and luciferase reporter assays further demonstrated that several candidate targets of miR-106a-5p were involved in oxidative phosphorylation, which is a process that is suppressed in treatment-resistant leukemic cells. Using penalized lasso Cox regression, we developed a miRNA-based event free survival (EFS) predictive model, comprised of 36 miRNAs. Our model effectively stratified patients into Low, Intermediate and High risk groups (Log-rank p-value <0.001) in both our training and test cohorts, and was independent of established indicators of outcome (cytogenetic risk group and white blood cell count) (Cox PH p-value <0.001).   Conclusions  Through a detailed analysis of the miRNA expression landscape, we identified miRNAs whose expression levels were significantly associated with relapse and refractory disease. In particular, we showed that abundant expression of miR-106a-363 might contribute to treatment resistance by modulating genes involved in energy metabolism. Our miRNA-based predictor of EFS may be used in risk and response identification at diagnosis. Overall, our transcriptome expression profiles provide clinically meaningful data for risk and response identification and define novel pathways that may be amenable to therapeutic targeting.",ASHGAbstracts,2016
64,Integrated landscape of molecular alterations in uveal melanoma.,"H.  Anbunathan 1 , M. Field 2 , W. Harbour 2 , A. Bowcock 1 .  1) NHLI, Imperial College London, London, London, United Kingdom; 2) Bascom Palmer Eye Institute, Miami, USA.","Uveal melanoma (UM) is the most common primary malignancy of the eye in adults which arise from neural-derived melanocytes of the uveal tract of the eye leading to tumors of the iris, ciliary body and choroid. Approximately 50% of tumors metastasize within 10 years, most commonly to the liver. These tumors can be classified into two distinct groups based on gene expression profile namely the class 1 tumors with low metastatic potential and class 2 tumors with high metastatic potential. Previously we identified mutations in a tumor suppressor gene BRCA1 Associated Protein-1 ( BAP1 ) on chromosome 3p21 that strongly correlate with class 2 metastasizing tumors and loss of the other copy of chromosome 3. In this study we performed an integrated analysis of genome wide chromosomal aberrations, somatic mutations and gene expression to further explore the genomic landscape in uveal melanoma. We identified 3499 protein altering somatic mutations including 2785 missense, 36 splicing, 208 nonsense and 298 frameshift mutations. We combined our mutation set with the data from TCGA (N=121; Our cohort = 41, TCGA = 80) and found only 6 genes to be significantly mutated against the background mutation rate and report frequencies of these known driver genes established in UMs which include  GNAQ, GNA11, CYSLTR2, BAP1 ,  SF3B1  and  EIFIAX . Oncogenic mutations  GNAQ  (44%),  GNA11 (48%) and  CYSLTR2  (6%) in a mutually exclusive manner which accounted for 98% of all cases and were independent of their gene expression classification while  BAP1  was seen in 35%,  SF3B1  in 25% and  EIF1AX  seen in 15% of cases. We identified recurrent copy number alterations involving chromosome 3, 6, and 8 that were consistent with previous findings, in addition we identified focal deletion on 6q and 11q chromosomal arms that were exclusively found in the small subclass of metastasizing class 1 tumors. Gene expression analysis of these loci reveal significantly altered genes that could be potentially associated with metastasis.",ASHGAbstracts,2016
65,Whole-genome mutational landscape and characterization of noncoding and structural mutations in liver cancer.,"A. Fujimoto 1,2 , M. Furuta 2 , Y.  Totoki 3 , T. Tsunoda 2 , M. Kato 3 , H. Yamaue 4 , K. Chayama 2,5 , S. Miyano 6 , H. Aburatani 7 , T. Shibata 3 , H. Nakagawa 2 .  1) Kyoto University, Kyoto, Kyoto, Japan; 2) IMS, RIKEN; 3) National Cancer Center Research Institute; 4) Wakayama Medical University; 5) Hiroshima University School of Medicine; 6) Institute of Medical Science, The University of Tokyo; 7) Research Center for Advanced Science and Technology, The University of Tokyo.","Liver cancer, which is most often associated with virus infection, is prevalent worldwide, and its underlying etiology and genomic structure are heterogeneous. Here we provide a whole-genome landscape of somatic alterations in 300 liver cancers from Japanese individuals. Our comprehensive analysis identified point mutations, structural variations (STVs), and virus integrations, in noncoding and coding regions. We discovered recurrently mutated coding and noncoding regions, such as long intergenic noncoding RNA genes ( NEAT1  and  MALAT1 ), promoters, and regulatory regions. STV analysis found a significant association with replication timing and identified known ( CDKN2A , CCND1 ,  APC , and  TERT ) and new ( ASH1L ,  NCOR1 , and  MACROD2 ) cancer-related genes that were recurrently affected by STVs, leading to altered expression. These results emphasize the value of whole-genome sequencing analysis in discovering cancer driver mutations and understanding comprehensive molecular profiles of liver cancer, especially with regard to STVs and noncoding mutations.",ASHGAbstracts,2016
66,Comprehensive analysis of telomere length and telomere maintenance  mechanisms across 31 human cancer types.,"S. Zheng, F.P. Barthel, R.  Verhaak.  Genomic Medicine, MD Anderson Cancer Center, TX.","Telomere caps chromosome ends and prevent chromosomal fusions. In the majority of somatic cells telomere shortens with each cell division. Cancer cells, on the other hand, maintain telomere length (TL) through reactivation of telomerase or alternative lengthening of telomere pathway (ALT). Though closely related to cancer hallmarks such as chromosomal instability, telomere length has not been systematically analyzed in cancer. We used DNA sequencing to infer TL in 18,430 samples across 31 cancer types. Tumor TL was shorter compared to normal TL but tended to be longer in testicular germ cell tumors, sarcomas and gliomas. TL in non-neoplastic leukocyte and solid tissue samples was negatively correlated with patient age and varied between lineages, with kidney samples showing the longest TL and leukocytes the shortest. Amongst tumors, 73% expressed telomerase reverse transcriptase (TERT ), which was associated with mutations of the  TERT  promoter (23%), focal amplifications (6%), gene fusions (1%) and structural variants of the promoter (4%) and gene body (3%). Distal breakpoint positions involved in TERT  promoter structural variants demonstrated increased levels of H3K27ac and H3K4me1, suggesting displaced enhancer elements. We additionally detected hypermethylation of the  TERT  promoter in 69%, and found an unexpected association with  TERT  expression. Combined, 95% of  TERT expressing tumors was found positive for at least one potential genomic or epigenetic regulatory event. Six percent of tumors did not express  TERT  and harbored somatic mutations, deletions, gene fusions or structural variants in ATRX  or  DAXX , both of which have been shown to be tightly associated with ALT. These tumors demonstrated decreased of  ATRX  expression in combination with significantly longer TL and expression of telomeric repeat containing RNA ( TERRA ). Interestingly, 21% of the cohort did not express  TERT  and was  ATRX  wild-type. In this double wild-type group, unsupervised analysis identified positive correlations between telomere length,  TP53  and  RB1  alterations. Gene expression was found to be TL dependent, with genes nearby telomeres showing a negative correlation (increased expression with shorter TL) whereas genes far away from telomeres showed a positive correlation and (increased expression with longer TL). Our analysis provides insights into the various modalities associated with  TERT  expression and provides a landscape of determinants of telomere length in cancer.",ASHGAbstracts,2016
67,Reversion to stress-induced mutation is a hallmark of cancer.,"K.J.  Bussey 1,2 , L. Cisneros 1,2 , A. Orr 1 , M. Miocevic 1 , C.H. Lineweaver 3 , P. Davies 1 . 1) Arizona State University, Tempe, AZ; 2) NantOmics, LLC, Tempe, AZ; 3) Australian National University, Canberra, ACT, Australia.","Cancer can be interpreted as a reversion to single cell behavior. Regulatory mechanisms to suppress cell-level traits that are detrimental to multicellularity should be evolutionarily young, e.g. < 500 million years (MY). We predict genes causally mutated in cancer are evolutionary young and associated with these regulatory mechanisms. To investigate this, we looked at the genomic distribution of mutation via private, presumably germline SNVs from 130 individuals derived from trios in 1000 Genomes Project as well SNVs from 674 tumor samples from seven different tissues with whole genome sequencing from the ICGC database, release 19. We established the evolutionary ages of 19,786 human genes by assigning them to gene families using Ensembl Pan-Taxonomic Compara database, release 22, defining the age of the human member of the gene family as the maximum phylogenetic divergence time between humans and all the species represented in the corresponding gene family according to TimeTree. We analyzed the relationships between mutational frequency, gene age, amniote homologous synteny blocks (HSBs), evolutionarily re-used breakpoint regions (EBRs) and gene function.  We observed that under a model of uniform random mutation across the genome controlled for gene size, genes <500 MY were more frequently mutated in both normal and cancer samples. Genes defined as causal in cancer using the COSMIC Cancer Gene Census were depleted in this age group. Functional enrichment analysis to explain this paradox revealed COSMIC genes with recessive phenotypes were enriched for DNA repair and cell cycle control. The non-mutated members of these pathways are orthologous to genes involved in stress-induced mutation in bacteria. Stress-induced mutation results in clustering of SNVs. Both normal and cancer samples demonstrated SNV clustering. In normal samples clusters of clusters (aka hot spots) were enriched in EBRs (OR=1.132, p<2.2x10 -16 ) and excluded from HSBs (OR=0.3061, p<2.2x10 -16 ) and COSMIC genes (OR=0.625, p=0.00855). In cancer, hot spots were excluded from EBRs (OR=0.5443, p<2.2x10 -16 ), HSBs (OR=0.8291, p<2.2x10 -16 ), and COSMIC genes (OR=0.4517, p= 0.003278).  Our results suggest the mutational response to stress was developmentally co-opted to maintain diversity in the germline and immune system. Reversion to a stress-induced mutational response is a hallmark of cancer that allows it to effectively search “protected” genome space where causally implicated genes are located.",ASHGAbstracts,2016
