id,title,authors,content,header,year
39,"Multivariate analysis of whole exome sequence data identifies rare  variants with pleiotropic effects on obesity-related metabolic traits  in 31,000 participants of the Regeneron Genetics Center – Geisinger MyCode collaborative project – DiscovEHR.","S. Mukherjee 1 , C.  O’Dushlaine 1 , C.V. Hout 1 , S. Bruse 1 , J.B. Leader 2 , D.N. Hartzel 2 , J. Staples 1 , S. Hamon 1 , J. Overton 1 , J.G. Reid 1 , A. Baras 1 , D.J. Carey 2 , H.L. Kirchner 2 , M.D. Ritchie 2 , S.A Pendergrass 2 , M. Murray 2 , D.H. Ledbetter 2 , O. Gottesman 1 , F. Dewey 1 , A.R Shuldiner 1 .  1) Regeneron Genetics Center, Regeneron Pharmaceuticals, Inc., Tarrytown, NY; 2) Geisinger Health System, Danville, PA.","Identification of genes linking clinical phenotypes that occur together in pathophysiological states has great potential to unveil novel mechanistic insights into human disease. However, systematic detection of these genes is challenging. To identify genes exerting pleiotropic effects on obesity-related metabolic traits, we implemented a unified framework for multivariate test statistics using whole exome sequence data from 31,000 participants in the Regeneron Genetics Center (RGC) – Geisinger MyCode collaborative project – DiscovEHR. We used canonical correlation analysis, a multivariate generalization of the Pearson product-moment correlation, to jointly measure the association between genotypes and metabolic traits. The seven traits used in joint testing, extracted from the electronic health record(EHR), were median lifetime low-density lipoprotein (LDL), high-density lipoprotein (HDL), triglyceride (TRIG), body mass index, fasting glucose, systolic blood pressure (SBP) and diastolic blood pressure. Whole exome sequencing (Illumina HiSeq) was performed at the RGC; correlations among ~350,000 exonic variants passing QC and all seven traits were computed in plink multivariate package (MQFAM). A total of 45 exonic variants showing evidence of pleioropic effects reached exome-wide significance (P < 1.4E-7) in joint testing of the seven traits. Top signal at  TOMM40  (P=1.92E-54) showed opposite effects for LDL and TRIG.  PCSK9  (rs11591147, P=1.96E-14) was associated with LDL and SBP in opposite directions. Twenty-five other variants within  CETP, MLXIPL, GCKR, APOB, APOE, FADS1, BCAM, TM6SF2, LPL  showed pleiotropic effects linking glycemic and lipid traits. An additional trivariate analysis focused on lipid traits only was performed, and 86 exonic variants reached exome-wide significance, 23 of which demonstrated pleiotropic effect for all three lipid traits with reversed allelic effect in HDL and TRIG. We also found improved statistical power in the detection of rare variants in  APOE  (rs5742904, P=2.954E-18, MAF=0.06%),  ANGPTL3  (chr1: 63063592, P=8.54E-08, MAF=0.1%) and  APOC3  (rs138326449, P= 1.399E-46, MAF=2% and rs76353203, P=1.14E-12, MAF=0.06%). Overall, we demonstrated that the multivariate approach provides additional information for the identification of key variants with pleiotropic effects and pathways that drive the correlated architecture of phenotypes comprising metabolic syndrome, with potential insights into points of intervention.",ASHGAbstracts,2015
40,Quantifying penetrance in a dominant disease gene using large  population control cohorts.,"E.V. Minikel 1,2,3,4 , S.M. Vallabh 1,2,4 , M. Lek 2,3 ,  K.O. Estrada 2,3 , K.E. Samocha 2,3,4 , J.F. Sathirapongsasuti 5 , C.Y. McLean 5 , J.Y. Tung 5 , L.P.C. Yu 5 , M.J. Daly 2,3 , D.G. MacArthur 2,3 , Exome Aggregation Consortium.  1) Prion Alliance, Cambridge, MA 02139, United States; 2) Program in Medical and Population Genetics, Broad Institute, Cambridge, MA 02142, United States; 3) Analytical and Translational Genetics Unit, Massachusetts General Hospital, Boston, MA 02114, United States; 4) Program in Biological and Biomedical Sciences, Harvard Medical School, Boston, MA 02115, United States; 5) Research, 23andMe Inc., Mountain View, CA 94041, United States.","More than 100,000 genetic variants are reported to cause Mendelian disease in humans, but the penetrance - the probability that a carrier of the purported disease-causing genotype will indeed develop the disease - of the vast majority of these variants is unknown. The development of large-scale genotyping and sequencing methods has recently made it tractable to perform unbiased assessments of penetrance in population controls. In several instances such studies have suggested that previously reported Mendelian variants, as a class, are substantially less penetrant than had been believed. To date, however, all of these studies have been limited to fairly prevalent (>0.1%) diseases, and point estimates of the penetrance of individual variants have been limited to large copy number variations. Here, we examine the penetrance of variants previously reported as pathogenic in a dominant, monogenic disease gene, the prion protein gene ( PRNP ). By analyzing 16,025 prion disease cases, 60,706 population control exomes, and 531,575 individuals genotyped by 23andMe, Inc., we show that missense variants in  PRNP previously reported to be pathogenic are ~100x more common in the population than expected based on genetic prion disease prevalence. Some of this excess can be attributed to at least three likely completely benign variants falsely assigned as pathogenic. However, we show that other variants have genuine effects on disease susceptibility, conferring lifetime risks ranging from <0.1% to ~100%. We also show that truncating variants in  PRNP  have position-dependent effects, with true loss-of-function alleles found in healthy older individuals, supporting the safety of therapeutic suppression of prion protein expression. Our results provide the first quantitative estimates of lifetime risk for hundreds of asymptomatic individuals who have inherited incompletely penetrant PRNP  variants, and demonstrate the value of large reference datasets of human genetic variation for informing both genetic counseling and therapeutic strategy.",ASHGAbstracts,2015
41,"Evaluation of the regional variability of missense constraint in 60,000  exomes.","K.E. Samocha 1,2,3 , M. Lek 1,2 , D.G. MacArthur 1,2 , B.M. Neale 1,2 ,  M.J. Daly 1,2,3 , Exome Aggregation Consortium.  1) Massachusetts General Hospital, Boston, MA; 2) Broad Institute of Harvard and MIT, Cambridge, MA; 3) Harvard Medical School, Boston, MA.","Just as the resolution of sequence conservation improves when using 100 mammalian species instead of 5, exploring variation within tens of thousands of individuals, instead of hundreds, improves our ability to detect genetic sequences intolerant of mutations. We have previously used exome sequences from a large reference population to identify genes that are significantly depleted for missense and/or loss-of-function variation, indicating selective constraint against those types of mutations. While loss-of-function variation is usually considered to be a property of the gene, it has been well established that missense variants can have dramatically different effects depending on their locations in the gene. We therefore expect that, for a subset of genes, only regions of them will be truly missense constrained. We searched for these patterns of missense intolerance within genes by leveraging the genetic variation data from the 60,706 individuals in the Exome Aggregation Consortium (ExAC).In order to identify the regions of genes that show significant missense constraint, we extracted the rare (minor allele frequency < 0.001) missense variants from ExAC. The expected number of such variants was determined by using a sequence-context based model of mutation (Samocha et al 2014). We then employed a likelihood ratio test that used the number of observed and expected variants per exon to search for evidence of varying levels of missense tolerance between regions of a gene. Of the 5,760 genes with overall missense depletion (  2   ≥  10), roughly a quarter of them (n=1,597) show regional variability in missense constraint.To explore the functional relevance of the regions with the most severe missense constraint, we overlaid  de novo  missense variants from autism cases (n=3,982) as well as those from controls (n=2,078). Autism exome studies have shown only a modest excess (~1.14) of de novo  missense variants; we find that the regions of genes under the greatest constraint have an OR of 3, while those regions under no constraint show no difference between case and control  de novo  rates. We evaluated additional  de novo  and disease-associated variants sets to confirm the importance of these missense-constrained regions. The identification of these intolerant regions of genes, in conjunction with variant and amino acid level annotation, will be critical in the interpretation of variants found within a human exome.",ASHGAbstracts,2015
42,MARV: A novel method and software tool for genome-wide  multi-phenotype analysis of rare variants.,"M. Kaakinen 1 , R. Mägi 2 , K.  Fischer 2 , M-R. Järvelin 3,4 , AP. Morris 5 , I. Prokopenko 1 .  1) Department of Genomics of Common Disease, Imperial College London, London, United Kingdom; 2) Estonian Genome Center, University of Tartu, Tartu, Estonia; 3) Department of Epidemiology and Biostatistics, MRC-PHE Centre for Environment and Health, Imperial College London, London, United Kingdom; 4) Institute of Health Sciences and Biocenter Oulu, University of Oulu, Oulu, Finland; 5) Department of Biostatistics, University of Liverpool, Liverpool, United Kingdom.","Recently, genome-wide association studies (GWAS) have been expanded to analysis of low-frequency and rare variants (MAF ≤ 5%, both denoted by RVs). Power for variant detection could also be increased by jointly analysing multiple correlated phenotypes. We have developed a method and software for genome-wide Multi-phenotype Analysis of RVs (MARV), combining features from both RV burden tests and multi-phenotype analyses. Specifically, the proportion of rare variants at which an individual carries minor alleles within a gene region is modelled on linear combinations of phenotypes in a regression framework. MARV also implements model selection via the Bayesian Information Criterion (BIC). Our preliminary simulation studies on 1,000 individuals with 10,000 replicates and two continuous phenotypes with a correlation ranging between -0.9 and 0.9 show good control of type I error rate. Power is increased when the genetic effect is in the opposite direction than the correlation between the phenotypes. We have applied MARV also on empirical data with three correlated phenotypes: fasting insulin (FI), triglycerides (TG) and waist-to-hip ratio (WHR), using data from 4,788 individuals from the Northern Finland Birth Cohort 1966. Individuals were genotyped on the Illumina370CNV array and imputed to the 1,000 Genomes Project all ancestries reference panel (March 2012). FI/ TG/WHR were adjusted for sex, body mass index and three principal components to control for population structure, and the resulting residuals were used in the analysis. The following transformations were applied: natural logarithm for FI and inverse normal for the residuals of TG and WHR. We identified RV associations, at genome-wide significance ( P <1.7x10 -6 , Bonferroni correction for 30,000 genes) in  APOA5 , which is known to harbour both common and rare variants for TG and other lipids, and in  ZNF259 , which maps to a common variant GWAS locus for TG, several other lipids and coronary heart disease. For  APOA5  the model with TG only had the best fit ( P TG =2.2x10 -7 ), whereas for  ZNF259 , the model with TG and FI provided the best fit ( P model =3.1x10 -9 ), and stronger associations than in univariate analyses ( P TG =6.7x10 -8 ;  P FI =0.13). Using MARV, we demonstrate its ability to identify RV multi-phenotype associations with greater statistical significance than in univariate analyses, and for the first time show a role of  ZNF259  RVs in T2D/CHD-related trait variability, suggesting shared pathophysiology.",ASHGAbstracts,2015
43,Association of copy number variations with decreased cognitive  phenotypes and fitness in unselected populations.,"A. Reymond 1 , R.  Magi 2 , A. Mace 3,4 , B. Cole 5 , A. Guyatt 6 , H. Shihab 6,7 , A. Maillard 3 , H. Alavere 2 , A. Kolk 2,8 , A. Reigo 2 , E. Mihailov 2 , L. Leitsalu 2,9 , A.M. Ferreira 1,4 , M. Nıukas 2,9 , A. Teumer 10 , E. Salvi 11 , D. Cusi 11,12 , M. McGue 13 , W.G. Iacono 13 , T.R. Gaunt 6,7 , J.S. Beckmann 4 , S. Jacquemont 3 , Z. Kutalik 3,4,14 , N. Pankratz 5 , N. Timpson 6,7 , A. Metspalu 2,9 , K. Mannik 1,2 .  1) Ctr Integrative Genomics, Univ Lausanne, Lausanne, Switzerland; 2) Estonian Genome Center, University of Tartu, Tartu, Estonia; 3) Department of Medical Genetics, University of Lausanne, Lausanne, Switzerland; 4) Swiss Institute of Bioinformatics, Lausanne, Switzerland; 5) University of Minnesota Medical School, Department of Laboratory Medicine & Pathology, Minneapolis, MN, USA; 6) Bristol Genetic Epidemiology Laboratories, School of Social and Community Medicine, University of Bristol, Bristol, United Kingdom; 7) MRC Integrative Epidemiology Unit, School of Social and Community Medicine, University of Bristol, Bristol, United Kingdom; 8) Department of Neurology and Neurorehabilitation, Children’s Clinic, Tartu University Hospital, Tartu, Estonia; 9) Institute of Molecular and Cell Biology, University of Tartu, Tartu, Estonia; 10) Institute for Community Medicine, University Medicine Greifswald, Greifswald, Germany; 11) Deparment of Health Sciences, University of Milan, Italy; 12) Institute of Biomedical Technologies, Italian National Research Council, Milan, Italy; 13) University of Minnesota Department of Psychology, Minneapolis, MN, USA; 14) Institute of Social and Preventive Medicine, Lausanne University Hospital, Switzerland.","The association of rare copy number variants (CNVs) with complex disorders was almost exclusively evaluated using clinically ascertained cohorts, thus the contribution of these variants to complex phenotypes in the general population remains unclear. We assessed the genome-wide burden of rare autosomal and X-linked CNVs on carriers’ cognitive traits and fertility in the general population, as well as investigated clinical features of adults carrying a CNV, either syndromic or polymorphic, in genome intervals associated with known genomic disorders.For CNV analysis and genotype-phenotype associations with education and disease traits, we used a random sample of 12,000 individuals from the population biobank of Estonia (EGCUT). We identified altogether 3378 CNV calls in the intervals of DECIPHER-listed genomic disorders. Among these are 56 carriers of autosomal and 12 of X-linked syndromic CNVs. Their phenotypes are reminiscent of those described for carriers of identical rearrangements ascertained in clinical cohorts, thus our results challenge the assumption that carriers of known syndromic CNVs identified in population cohorts are asymptomatic.We also generated a genome-wide map of rare (frequency  ≤ 0.05%) CNVs and identified 10.5% of the screened general population as carriers of CNVs  ≥ 250kb. Carriers of deletions  ≥ 250kb or duplications  ≥ 1Mb show, compared to the Estonian population, a greater prevalence of intellectual disability (P=0.0015, OR=3.16; P=0.0083, OR=3.67, respectively), reduced mean education attainment (a proxy for intelligence; P=1.06e-04; P=5.024e-05, respectively), an increased fraction of individuals not graduating from secondary school (P=0.005, OR=1.48; P=0.0016, OR=1.89, respectively) and a decreased number of offsprings of females. These deletions show evidence of enrichment for genes with a role in neurogenesis, development, cognition, learning, memory, behavior and fertilization. Evidence for an association between rare CNVs and decreased educational attainment was confirmed by analyses in adult cohorts of Italian (HYPERGENES) and European American (Minnesota Center for Twin and Family Research) individuals, as well as in adolescents from the Avon Longitudinal Study of Parents and Children birth cohort.These results indicate that individually rare but collectively common intermediate-size CNVs contribute to the variance in educational attainment and other complex traits such as fitness.",ASHGAbstracts,2015
44,The role of transcription in mammalian cell copy number variant formation.,"S. Park 1 , M.F. Arlt 1 , S. Rajendran 1 , M.T. Paulsen 2 , R. Beroukhim 3,4,5 , M. Ljungman 2 , T.E. Wilson 1,6 , T.W. Glover 1,6 .  1) Human Genetics, University of Michigan, Ann Arbor, MI; 2) Radiation Oncology and Translational Oncology, University of Michigan, Ann Arbor, MI; 3) Cancer Biology, Dana-Farber Cancer Institute, Boston, MA; 4) Medical Oncology, Dana-Farber Cancer Institute, Boston, MA; 5) Broad Institute of Massachusetts Institute of Technology and Harvard, Cambridge, MA; 6) Pathology, University of Michigan, Ann Arbor, MI.","Copy number variants (CNVs) play a major role in human genomic variation, genetic disease, and cancer. Non-recurrent CNVs, characterized by variable breakpoint junctions often with microhomologies, are associated with many developmental disorders and are the predominant CNVs in cancers. Non-recurrent CNVs are thought to arise from replication errors, but the exact mechanism is unknown. We have demonstrated that partial inhibition of DNA replication (replication stress) induces CNVs in cultured human and mouse cells that mimic non-recurrent CNVs found in patients. While they occur throughout the genome, there are hotspots that are more prone to CNVs. To better understand the molecular basis of the hotspots, we compared large sets of  de novo  CNVs, both spontaneous and induced by aphidicolin, hydroxyurea, or ionizing radiation, in normal human and mouse cell lines. We found a high correlation among the genomic locations of CNV hotspots, active transcription units larger than 1 Mb, and common fragile sites, suggesting that large active transcription contributes to CNV formation. Unlike most transcribed genes, the large transcription units replicate late in the cell cycle. However, the majority of late-replicating regions were not CNV hotspots. Our observations suggest that late replication alone is insufficient for CNV formation, and large active transcription units drive CNV formation. This observation allows us to predict locations of CNV hotspots in any cell type with known transcription profiles. The hotspots are prone to CNVs only when they are actively transcribed. The genes associated with CNV hotspots are implicated in many human disorders.  De novo  germline CNVs in our CNV hotspot genes are associated with neurodevelopmental and other disorders. Our CNV hotspots are also CNV hotspots in human cancers. In addition, many of these large genes are predominantly transcribed in the brain, suggesting a risk for somatic CNVs in replicating neural stem and progenitor cells. We hypothesize that large active transcription units interfere with replication by removing DNA-bound proteins necessary for replication initiation, so origins that fire late to ameliorate the effect of replication stress are no longer available. We are testing this model by building a profile of key replication proteins at different stages of the cell cycle in cell lines with different transcription profiles.",ASHGAbstracts,2015
45,Quantitative functional studies using  Drosophila melanogaster  identify dosage sensitive and sex-specific effects of neurodevelopmental genes.,"J.S. Iyer, P. Patel, L. Pizzo, K. Vadodaria, Q. Wang, A. Kubina,  S. Yennawar, R. Pandya, S. Girirajan.  Department of Biochemistry and Molecular Biology and Anthropology, The Pennsylvania State University, University Park, PA.","While recent studies have associated several genes and genomic regions for human diseases, systematic functional analysis of these candidates is limited due to a lack of high throughput and quantitative assays. We developed a battery of quantitative assays for high throughput functional evaluation of  Drosophila melanogaster  orthologs of human neurodevelopmental genes, including those mapping within the rare copy-number variant regions and recently identified single nucleotide variants from exome sequencing studies. We took advantage of the tissue-specific expression system conferred by the UAS-Gal4 system and used RNA interference to achieve eye-specific ( GMR -Gal4), neuron-specific ( Elav -Gal4), and ubiquitous ( Da -Gal4) knockdown of neurodevelopmental genes in flies. Combining data from gene expression with quantitative assessment of neuronal phenotypes using multiple fly RNAi lines allowed us to correlate the effect of dosage alterations to severity. We performed a series of proof-of-concept experiments. We first tested >75 fly lines representing six human CNV regions including 1q21.1, 15q11.2, 15q13.3, 16p11.2, distal 16p11.2, and 16p12.1, for dosage sensitivity of fly orthologs of human genes. We find differential effects of gene dosage for several genes within CNV regions. For example, 8 out of 11 fly orthologs within 16p11.2 showed dosage-dependent change in severity including  C16ORF53 ,  DOC2A ,  CDIPT ,  KCTD13 ,  FAM57B ,  ALDOA ,  PP419C , and  MAPK3 . Decreased head size was observed with knockdown of  KCTD13  (20 SD),  MAPK3  (14 SD), CDIPT (18 SD) and C16ORF53  (6 SD) within 16p11.2 and  UQCRC  (9 SD),  POLR3E  (12 SD) and  CDR2  (14 SD) within 16p12.1 recapitulating the autism features observed in individuals with these deletions. We also tested 21 fly lines with disruption of 12-neurodevelopmental genes (such as  CTNNB1 ,  SHANK3 , and  NRNX1)  and found sex-dependent severity of phenotypes for  CHD8 , MCPH1  and  SCN1A . Interaction studies using two-locus models and expression analysis identified key modifiers enhancing and suppressing the CNV phenotypes. For example, reduced expression of  CHD8  rescued phenotypes due to  KCTD13  knockdown and reduced expression of  SCN1A  rescued  DOC2A  knockdown phenotypes in flies. Our results suggest that neurodevelopmental genes are involved in differential roles in a dosage-sensitive and sex-specific manner, and a complex interplay between genes  in cis  and  in trans  contribute to the observed phenotypic variability in human patients with CNVs.",ASHGAbstracts,2015
46,Single-cell analysis reveals that endogenous retrotransposons generate somatic mosaicism in neuronal and non-neuronal cells.,"J.A.  Erwin 1 , A.C. Paquola 1 , T. Singer 1 , C. Quayle 1 , T. Bedrosian 1 , A. Muotri 2 , R. Lasken 3 , F.G. Gage 1 .  1) Salk Institute, La Jolla, CA; 2) University of California San Diego School of Medicine, La Jolla, CA; 3) J. Craig Venter Institute, La Jolla, CA.","It has long been thought that neuronal genomes are invariable; however, recent studies have demonstrated that mobile elements actively retrotranspose during neurogenesis, thereby creating genomic diversity between neurons. In addition, mounting data demonstrate that mobile elements are misregulated in certain neurological disorders, including Rett syndrome and schizophrenia. The unique composition of genetic mosaicism present in the brain may contribute to disease and also the behavior differences observed between genetically identical organisms. Many questions remain regarding the regulation of retrotransposition, the full characterization of other mobile elements and the functional significance of retrotransposition during neurogenesis. Because each individual neuron has the potential to have a unique genome, single-cell approaches are essential to measure and observe this genomic diversity, which is obscured in bulk samples. I will present data using single-cell genome sequencing to characterize the nature of genome mosaicism within the non-diseased soma.  In order to address the question whether somatic retrotransposition occurs in other tissues and, more generally, how it impacts human development and function, we developed a targeted sequencing approach to identify Alu and L1 retrotransposition events in single cells and bulk tissues. We applied this method to cortex, hippocampus, heart and liver postmortem samples from four non-diseased young adults. We confirm that somatic L1 retrotransposition occurs in hippocampal neurons, and we also found evidence of somatic Alu retrotransposition in the liver as well as somatic L1 retrotransposition in non-neuronal cells in the cortex and liver. We observe similar rates of retrotransposition in neuronal and non-neurons cells. Therefore, that somatic retrotransposition is not restricted to neurons but occurs as part of the normal condition of human somatic cells.",ASHGAbstracts,2015
47,Evolution and structural diversity of the complement factor H related gene cluster.,"S. Cantsilieris 1 , L. Harshman 1 , N. Janke 1 , E.E. Eichler 1,2 .   1) Department of Genome Sciences, University of Washington School of Medicine, Seattle, WA, USA; 2) Howard Hughes Medical Institute, Seattle, WA, USA.","The complement factor H related (CFHR) gene family maps to a complex ~420 kbp genomic region on chromosome 1q32 and shows extensive diversity in human populations. Both structural variants and SNVs have been associated with complex human genetic diseases including age-related macular degeneration (AMD), systemic lupus erythematosus (SLE) and atypical haemolytic uraemic syndrome (aHUS). Using massively parallel and PacBio SMRT sequencing of large insert-clones, we generated high quality finished sequence (~3Mb) over the 1q32 CFHR locus in multiple human haplotypes, great apes (orangutan, chimpanzee and gorilla) and macaque in an effort to reconstruct its evolutionary history. Comparative and phylogenetic analysis reveals that ~60 kb of sequence was added via segmental duplication to the homininae lineage in two separate events. Our initial timing estimates indicate that these events occurred 6.1 and 7.5 million years ago, leading to the creation of two genes ( CFHR3  and  CFHR1) . Orangutans show the simplest genomic organization, lacking almost all duplications identified in other great apes and most modern humans. There is clear evidence that this gene cluster has been restructured multiple times during primate evolution; we have identified lineage specific structural events affecting genes, including a complete duplication of  CFHR1  to the distal end of  CFHR4  in the chimpanzee and a ~20kb duplication distal to the  CFH  gene in the macaque that may represent a novel  CFHR -like gene. We find evidence of positive selection in great apes and humans, specifically in exon 22 of the  CFH gene which forms part of a larger ~30kb segment, duplicated to two additional locations in the chimpanzee. Overall our analysis has revealed several structural changes affecting genes that we are currently genotyping in a diversity panel of >2500 human and >100 ape genomes. In addition, we are currently using molecular inversion probes (MIPs) combined with massively parallel sequencing to associate structural changes with coding variation, identify breakpoints, and detect signals of interlocus gene conversion in patients with AMD and SLE. These data reveal a remarkably dynamic region with recurrent CFHR gene gain and gene loss over the last 25 million years of primate evolution. Our set of high-quality alternate reference sequences provides an evolutionary and population genetic framework necessary to investigate the association of this locus with immune associated diseases. .",ASHGAbstracts,2015
48,Repetitive DNA at CNV breakpoints is susceptible to gross chromosomal rearrangement.,"K. Rudd 1 , K.E. Hermetz 1 , Y. Nishida 2 , Y. Zhang 2 ,  N. Saini 2 , K.S. Lobachev 2 .  1) Human Genetics, Emory University School of Medicine, Atlanta, GA; 2) School of Biology and Institute for Bioengineering and Bioscience, Georgia Institute of Technology, Atlanta, GA.","Genomic deletions, duplications, and translocations are a major cause of neurodevelopmental disorders. These chromosome rearrangements arise via diverse mutational mechanisms and lead to recurrent or non-recurrent forms of copy number variation (CNV). Although most human CNVs are non-recurrent, sequence analysis of CNV breakpoints reveals an enrichment of certain types of repetitive DNA. These data suggest that double-strand breaks do not arise randomly and implicate particular types of repetitive DNA in chromosome rearrangements. However, we know little about the risk factors for chromosome breakage and CNV formation. Here we assess the fragility of 13 human CNV breakpoint motifs in a yeast gross chromosomal rearrangement (GCR) assay. Motifs are 500-6015 bp long and were derived from breakpoints of terminal deletions, interstitial deletions, inverted duplication-terminal deletions, and translocations on 11 different chromosomes. Eight motifs exhibited GCR 13-420-fold above background levels, and six of these had an orientation bias in fragility potential. Our analyses indicate this bias results from the ability of sequence motifs to form secondary structures during lagging strand synthesis. (TG)n dinucleotide, (GAA)n trinucleotide,  Alu , and some classes of tandem repeats exhibit elevated GCR. Notably, the most fragile motif contains a combination of inverted  Alu s and tandem repeats. This sequence is derived from human chromosome 17p13.3, recognized recently as a hotspot for deletions, duplications, and complex chromosome rearrangements. Southern blot and array CGH analyses of individual colonies reveals terminal deletions, translocations, and inverted duplications resulting from GCR in the yeast genome. Like fragile sites, some CNV breakpoints are made up of repetitive DNA that is susceptible to genomic instability. Our functional annotation of specific repeats points to new rearrangement-prone loci and reveals mechanisms of CNV formation.",ASHGAbstracts,2015
49,A potential role for the linker for activation of T-cells ( LAT ) in the neuroanatomical phenotype of the 16p11.2 BP2-BP3 CNVs.,"M.N. Loviglio 1 , M. Leleu 2,3 , T. Arbogast 4 , K. Mannik 1,5 , G. Giannuzzi 1 , J. Beckmann 2,6 , J. Rougemont 2,3 , S. Jacquemont 6 , N. Katsanis 4 , C. Golzio 4 , A. Reymond 1 , 16p11.2 Consortium.  1) Center for Integrative Genomics (CIG), University of Lausanne, Lausanne, Vaud, Switzerland; 2) Swiss Institute of Bioinformatics (SIB), Lausanne, Switzerland; 3) School of Life Sciences, EPFL (Ecole Polytechnique Fédérale de Lausanne), Lausanne, Switzerland; 4) Center for Human Disease Modeling, Duke University Medical Center, Durham, North Carolina; 5) Estonian Genome Center, University of Tartu, Tartu, Estonia; 6) Service of Medical Genetics, Lausanne University Hospital (CHUV), Lausanne, Switzerland.","Copy number variants (CNVs) are major contributors to genomic imbalances disorders. Phenotyping of 137 unrelated carriers of the distal 16p11.2 220 kb BP2-BP3 deletion and duplication region showed that these rearrangements are associated with mirror phenotypes of obesity/underweight and macro-/microcephaly, and autism spectrum disorders (ASD); such phenotypes, with the same direction of effect, have been previously reported for the proximal 16p11.2 600 kb BP4-BP5 deletion and reciprocal duplication,. These two CNVs-prone regions at 16p11.2 are also reciprocally engaged in complex chromatin looping, as successfully confirmed by 4C, FISH, Hi-C, concomitant expression changes and quantitative co-variation of transcription factor binding in one interval and gene expression in the other.Using the zebrafish embryo as an  in vivo  model, we dissected the 220kb BP2-BP3 region at 16p11.2, encompassing 9 genes:  CD19 ,  NFATC2IP, ATXN2L, TUFM, ATP2A1, RABEP2, SPNS1 ,  LAT  and  SH2B1 , known for its critical role in the control of human food intake and body weight, and candidate gene for the obesity/underweight phenotype displayed by the carriers of these CNVs.We modeled the duplication by overexpressing each individual human transcript in zebrafish embryos and we determined the level of cell proliferation in the brain by phospho-histone H3 antibody staining. We showed that zebrafish embryos injected with the linker for activation of T-cells ( LAT ) message showed a decreased number of proliferating cells in the brain at 2 days post-fertilization. Such phenotype is often associated with microcephaly at later developmental stages (Our studies on KCTD13 ,  AUTS2 ,  BTG2  are few exemplars). When used as a 4C “viewpoint” in human control LCLs,  LAT  was found to interact strongly with both  MVP  and  KCTD13 , two of the three major players for the head size phenotypes associated with the 16p11.2 600kb BP4-BP5 CNVs, and its 4C cis- and trans-interacting partners were enriched for SFARI ASD genes (Fisher’s exact test, p=5.58E-03, OR=1.9). We propose a new role for  LAT  in 16p11.2 (BP2-BP3) 220kb CNVs neurodevelopmental phenotypes, besides its well-recognized function in T-cells development.",ASHGAbstracts,2015
50,Paired-Duplications Mark Cryptic Inversions and are a Common  Signature of Complex Structural Variation that is Misclassified by  Chromosomal Microarray.,"H. Brand 1,2 , R.L. Collins 1 , C. Hanscom 1 , J.A.  Rosenfeld 3 , V. Pillalamarri 1 , M.R. Stone 1 , F. Kelley 4 , T. Mason 4 , L. Margolin 4 , S. Eggert 1 , E. Mitchell 5 , J.C. Hodge 5,6 , J.F. Gusella 1,4,7 , S.J. Sanders 8 , M.E. Talkowski 1,2,4 .  1) Center for Human Genetic Research, Massachusetts General Hospital, Boston, MA; 2) Department of Neurology, Harvard Medical School, Boston, MA; 3) Department of Molecular and Human Genetics, Baylor College of Medicine, Houston, TX; 4) Program in Medical and Population Genetics and Genomics Platform, Broad Institute, Cambridge, MA; 5) Department of Laboratory Medicine and Pathology, Mayo Clinic, Rochester, MN; 6) Department of Pathology and Laboratory Medicine, Cedars-Sinai Medical Center, Los Angeles, CA; 7) Department of Genetics, Harvard Medical School, Boston, MA; 8) Department of Psychiatry, University of California San Francisco, San Francisco, CA.","Copy number variants (CNVs) have been the predominant focus of genetic studies of structural variation (SV), and chromosomal microarray (CMA) for CNV detection is the recommended first-tier screen for neurodevelopmental anomalies. However, CMA utility is limited to detecting large dosage imbalances and is blind to balanced structural variation (SV). We performed whole-genome sequencing (WGS) using large-insert jumping libraries in 259 individuals diagnosed with autism spectrum disorder from the Simons Simplex Collection who had previously undergone CMA and exome sequencing. Libraries had a median insert of 3,736 bp and were sequenced to 96.8x physical coverage on average. Comparing our SV classifier pipeline to high quality CMA variants in the same individuals, we found 95.9% sensitivity to detect deletions and 89.7% for duplications. Analyses of variants detected by WGS uncovered a myriad of complex SVs that were cryptic to, or misclassified by, CMA. The most abundant of these was a remarkably common yet previously uncharacterized class of SV that we termed dupINVdup, involving two duplications in close proximity (‘paired-duplications’) that flank the breakpoints of a large, cryptic inversion. We observed dupINVdups in 8.1% of all subjects, and yet they had not been characterized in previous population-based SV studies, emphasizing the strength of deep coverage from large-inserts for SV detection. Collectively, dupINVdup and other duplication-mediated complex SVs were observed in 15.8% of subjects, and breakpoint analysis suggested microhomology-mediated repair as the predominant mechanism of formation. Based on the striking prevalence of complex SVs, we scrutinized the landscape of all the identified duplications and inversions. Overall, we found that complex rearrangements are the norm among inversion variation detectable at jumping library resolution; 60.7% of all inverted segments were associated with additional complexity. Further, 7.3% of all rare duplications detected by CMA were misclassified and actually represented complex SVs. Collectively, these findings indicate that dupINVdup, as well as other complex duplication-associated SVs, represent relatively common sources of genomic variation that have not been captured by population-based CMA or low-depth WGS analyses. They also suggest that ‘paired-duplication’ signatures detected by CMA warrant further scrutiny in diagnostic testing as they may mark complex SV of potential clinical relevance.",ASHGAbstracts,2015
